timestamp,tag_id,x,y,z
2025-06-26T21:35:11,apriltag_19,0.0024518519121102416,0.0009000191752701592,0.07736382119035375
2025-06-26T21:35:11,apriltag_19,0.002425103946598234,0.002688459285325062,0.0784491682957853
2025-06-26T21:35:11,apriltag_19,0.003124087623457116,0.003008465780766212,0.07876236682503199
2025-06-26T21:35:11,apriltag_19,0.00476557381973461,0.0033305471430293307,0.07922659992589304
2025-06-26T21:35:11,apriltag_19,0.0019436377988964837,0.002325811142953615,0.07801790653656941
2025-06-26T21:35:12,apriltag_19,0.000495199926940991,0.002505593910129141,0.07737872223036305
2025-06-26T21:35:12,apriltag_19,0.0002310752922874522,0.002126651043297489,0.0772928478063904
2025-06-26T21:35:12,apriltag_19,0.00020028190473920938,0.001971342898123058,0.07652741745621117
2025-06-26T21:35:12,apriltag_19,7.3529760015510155e-06,0.001936535814479902,0.07634915743693567
2025-06-26T21:35:12,apriltag_19,-0.00029718954354570975,0.0016622357854626773,0.07613284701604593
2025-06-26T21:35:12,apriltag_19,-0.00043884365728758993,0.001560566978243787,0.07600598123976295
2025-06-26T21:35:12,apriltag_19,-0.0009094402084114995,0.001496107982036146,0.07663067696899556
2025-06-26T21:35:12,apriltag_19,-0.0011378004777294083,0.0013709013802456686,0.07666084704844861
2025-06-26T21:35:12,apriltag_19,-0.0007879409007156111,0.0013879565917277307,0.07640210283912627
2025-06-26T21:35:38,apriltag_19,0.013149983226406058,-0.001254701697278809,0.07801002868310646
2025-06-26T21:35:38,apriltag_19,0.013976877302508416,-0.0012756897486074364,0.07835471628451277
2025-06-26T21:35:38,apriltag_19,0.014157047586478214,-0.0012389781149869758,0.07867274116598984
2025-06-26T21:35:38,apriltag_19,0.009737246430097029,-0.00031652320210733323,0.08184512621898754
2025-06-26T21:35:50,aruco_17,0.19074728837585958,-0.41308551758143586,1.2447950790700821
2025-06-26T21:35:52,apriltag_19,-0.007104475092354661,0.006322863380758371,0.08809214544574354
2025-06-26T21:35:52,apriltag_19,-0.007580861561533489,0.005961962306296454,0.08834903649301637
2025-06-26T21:35:52,apriltag_19,-0.007904976566305157,0.0020541806746524403,0.08786879062198306
2025-06-26T21:35:52,apriltag_19,-0.008017316816538897,0.0021273354149778773,0.0877757241018522
2025-06-26T21:35:52,apriltag_19,-0.008106654983363987,0.0018381582978785104,0.0871442603424597
2025-06-26T21:35:52,apriltag_19,-0.007737154678614534,0.0021682896062374547,0.08703644057121916
2025-06-26T21:35:53,apriltag_19,-0.007712263899097868,0.0024482818616344383,0.08718561296907991
2025-06-26T21:35:53,apriltag_19,-0.007594316447858665,0.002439181984481696,0.08710870167572005
2025-06-26T21:35:53,apriltag_19,-0.007616618411477458,0.0025102836678751075,0.08705623539090844
2025-06-26T21:35:53,apriltag_19,-0.007998323447969222,0.0023543157920753914,0.08621104030450788
2025-06-26T21:35:53,apriltag_19,-0.008036989385166156,0.0031532850203916728,0.08591743466321138
2025-06-26T21:35:53,apriltag_19,-0.008263348210987403,0.003493170890896333,0.08578016605357895
2025-06-26T21:35:53,apriltag_19,-0.008314827436162643,0.0036441632811634425,0.08600701483028883
2025-06-26T21:35:53,apriltag_19,-0.008331579678721219,0.0034351835659927206,0.08612266507692513
2025-06-26T21:35:53,apriltag_19,-0.009539047476986348,0.004194365794741892,0.08545174619067068
2025-06-26T21:36:49,apriltag_18,0.0026484046915475293,0.007593683760208786,0.0855156322100101
2025-06-26T21:36:49,apriltag_18,0.006636056787904045,0.004376513687620224,0.08547603148301074
2025-06-26T21:36:49,apriltag_18,0.007742705624536109,0.002526099902437503,0.08492055327770688
2025-06-26T21:36:49,apriltag_18,0.006275868263975653,-0.0018943956495858063,0.08525777104761047
2025-06-26T21:36:49,apriltag_18,0.0031593970243181295,-0.00426510688049674,0.0851674892495299
2025-06-26T21:36:50,apriltag_18,0.0017306896377739234,-0.003692687223115075,0.08627100046735897
2025-06-26T21:36:50,apriltag_18,-0.0013125352391059606,-0.005701640181302431,0.08615458654796872
2025-06-26T21:36:50,apriltag_18,-0.0016842960030816322,-0.004997662131264209,0.08645643000159356
2025-06-26T21:36:50,apriltag_18,-0.002171200256964157,-0.0037115583780444545,0.08648561487983407
2025-06-26T21:36:50,apriltag_18,-0.0024222645307101637,-0.00198426644439946,0.0862941895275226
2025-06-26T21:36:50,apriltag_18,-0.0027546670349830387,-0.001688497810388663,0.08568502328008663
2025-06-26T21:36:50,apriltag_18,-0.0028931543789833952,-0.0016379131454695754,0.08552620165099689
2025-06-26T21:36:50,apriltag_18,-0.002950473588639981,-0.0015752700444234336,0.08533858516294845
2025-06-26T21:36:50,apriltag_18,-0.0030051014682373678,-0.0016377930793608864,0.08593805628161712
2025-06-26T21:36:51,apriltag_18,-0.004724079081683013,-0.0018023053412913534,0.08571323453840905
2025-06-26T21:36:51,apriltag_18,-0.005725821635779328,0.000523425804540459,0.08530837179135367
2025-06-26T21:36:51,apriltag_18,-0.007046299427727755,0.003538564483428807,0.08266455833349637
2025-06-26T21:36:52,apriltag_18,-0.001133030451784781,-0.005598279933862776,0.09590890840469399
2025-06-26T21:36:52,apriltag_18,-0.0009300545945615102,-0.00595722490700918,0.0968184260807301
