timestamp,tag_id,x,y,z
2025-05-08T03:13:57,qr_code,0.005802079526568386,0.012596713134009676,0.06533908703566127
2025-05-08T03:13:59,qr_code,-0.015607021506697119,0.009401863517228009,0.06414498150752272
2025-05-08T03:13:59,qr_code,0.013127099522466693,0.01127571679814666,0.05417074102779238
2025-05-08T03:14:03,qr_code,0.011800562726629627,-0.00948582244414746,0.07062834480814041
2025-05-08T03:14:04,qr_code,0.014137910509369704,-0.0025015293627178733,0.05614119816571994
2025-05-08T03:14:04,qr_code,0.0007437437978028169,7.766136649586701e-05,0.053251607829323394
2025-05-08T03:14:08,qr_code,0.019079466528824276,-0.026638320492420917,0.08872320703645192
2025-05-08T03:14:10,qr_code,-0.03922517926081212,0.006587513074342903,0.070371118353952
2025-05-08T03:14:11,qr_code,0.010595690774270425,0.014003748766728026,0.06009429935497619
2025-05-08T03:14:13,qr_code,-0.0008536667184870318,-0.005902874615787521,0.07539468772777094
2025-05-08T03:14:14,qr_code,0.0035170487638562613,0.006126419083901516,-0.0008260708163308848
2025-05-08T03:14:14,qr_code,0.001639945874794931,-0.0024657779987552774,0.06128003416801774
2025-05-08T03:14:16,qr_code,0.15106878977211521,0.027348233317035894,0.23142005018023837
2025-05-08T03:14:18,qr_code,-0.0026017861430893694,-0.0034240148269672724,0.06015105958559095
2025-05-08T03:14:20,qr_code,-0.013843890508684911,0.011794099944866637,0.11941631895585382
2025-05-08T03:14:23,qr_code,-0.020470453398131007,-0.002746481722611577,0.03523004987231363
2025-05-08T03:14:24,qr_code,0.004230756207359991,-9.784823774734784e-05,0.05705526669395805
2025-05-08T03:14:24,qr_code,-0.0832957718295116,-0.021303485462841776,0.14440621600581044
2025-05-08T03:14:27,qr_code,-0.001135568235336018,0.014876494798901593,0.090471926918276
2025-05-08T03:14:33,qr_code,0.0014423113744056108,-0.022230363971967294,-0.01710691879751765
2025-05-08T03:14:33,qr_code,0.014303146563154616,0.013863268797253114,0.06853224770706622
2025-05-08T03:14:35,qr_code,0.04964013375992014,-0.017960058006008372,0.11949510462019286
2025-05-08T03:14:35,qr_code,0.05043816756628073,0.014472000692794602,0.14417651815480556
